,Canola101,GrassHay101,SpringWheat101,WinterWheat101,BeansDryEdible101,Barley101,Lentils101,Barley082,SpringWheat082,Oats082,WinterWheat082,AlfalfaHay082,GrassHay082,Barley098,WinterWheat098,SpringWheat098,CornGrain098,AlfalfaHay098,GrassHay098,Potatoes098,Barley083,SpringWheat083,WinterWheat083,AlfalfaHay083,GrassHay083,Barley096,WinterWheat096,SpringWheat096,Canola096,BeansDryEdible096,CornGrain096,AlfalfaHay096,GrassHay096,Potatoes096,Barley080,SpringWheat080,WinterWheat080,AlfalfaHay080,GrassHay080,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
1,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62,,664279.883884319,,
2,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.1,,664279.883884319,,1
3,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.2,,664279.883884319,,2
4,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.3,,664279.883884319,,3
5,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.4,,664279.883884319,,4
6,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.5,,664279.883884319,,5.00000000000011
7,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.6,,664279.883884319,,6.00000000000011
8,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.7,,664279.883884319,,7.00000000000011
9,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.8,,664279.883884319,,8.00000000000011
10,83.5430943632421,232.795447571834,6353.92619110194,21715.7870190845,1246.3541507455,2163.90060096699,659.480583320878,7735.05761350874,9517.83731820115,123.172849749387,75114.8030653347,1333.28386169101,66.7093184629381,3469.75088744987,105658.383352237,20609.8545163945,328.967537793721,5263.14520679912,378.267310491405,70.063782413129,10861.8219382771,6054.57583870441,109192.951899992,420.949323005351,92.9917684374157,2841.86090713947,193789.040476715,19502.5841799217,1724.01938181054,1754.15480184248,550.863819367035,15512.2788449051,837.343452347206,698.360700837671,645.450009189098,1354.8899136508,35278.491310897,793.559324220048,248.612285377304,62.9,,664279.883884319,,9.00000000000011
