,AlfalfaHay128,AlfalfaHay131,AlfalfaHay135,AlfalfaHay141,AlfalfaHay162,AlfalfaHay179,AlfalfaHay201,AlfalfaHaylage128,AlfalfaHaylage131,AlfalfaHaylage201,Barley131,Barley179,Barley201,CornSilage131,GrassHay128,GrassHay131,GrassHay135,GrassHay141,GrassHay162,GrassHay179,GrassHay201,GrassHaylage131,GrassHaylage141,GrassHaylage201,Oats141,Oats201,Potatoes131,SpringWheat131,SpringWheat179,SpringWheat201,Sugarbeets179,WinterWheat131,WinterWheat179,WinterWheat201,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
1,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62,,50426.099559541,,
2,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.1,,50426.099559541,,1
3,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.2,,50426.099559541,,2
4,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.3,,50426.099559541,,3
5,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.4,,50426.099559541,,4
6,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.5,,50426.099559541,,5.00000000000011
7,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.6,,50426.099559541,,6.00000000000011
8,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.7,,50426.099559541,,7.00000000000011
9,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.8,,50426.099559541,,8.00000000000011
10,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,62.9,,50426.099559541,,9.00000000000011
11,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,63,,50426.099559541,,10.0000000000001
12,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,63.1,,50426.099559541,,11.0000000000001
13,3477.40361408088,7737.70292378786,108.707079893578,277.473834250548,138.792852937306,1486.91738562721,7830.62476348229,69.9750386189536,168.386335558696,260.532492004416,280.330089950467,151.788817680864,565.081335932775,154.303779672839,3503.92890956375,7978.76599391768,645.332659394312,115.988699180716,339.260219975609,517.238470168968,5145.21478646098,229.048841094313,88.2381319000967,182.363205983841,231.062267388357,69.8400140096422,1480.38583000495,1388.62881853987,194.512501940402,1745.42080944167,63.7431109657842,2236.2141274049,637.711799038549,925.18001968788,63.2,,50426.099559541,,12.0000000000002
