,AlfalfaHay122,GrassHay122,Barley120,WinterWheat120,AlfalfaHay120,GrassHay120,GrassHay121,AlfalfaHay121,Oats123,Barley123,Canola123,WinterWheat123,GrassHaylage123,SpringWheat123,AlfalfaHay123,AlfalfaHaylage123,GrassHay123,Oats116,Barley116,WinterWheat116,SpringWheat116,AlfalfaHay116,AlfalfaHaylage116,GrassHay116,GrassHaylage116,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
1,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62,,68649.432368122,,
2,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.1,,68649.432368122,,1
3,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.2,,68649.432368122,,2
4,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.3,,68649.432368122,,3
5,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.4,,68649.432368122,,4
6,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.5,,68649.432368122,,5.00000000000011
7,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.6,,68649.432368122,,6.00000000000011
8,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.7,,68649.432368122,,7.00000000000011
9,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.8,,68649.432368122,,8.00000000000011
10,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,62.9,,68649.432368122,,9.00000000000011
11,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63,,68649.432368122,,10.0000000000001
12,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.1,,68649.432368122,,11.0000000000001
13,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.2,,68649.432368122,,12.0000000000002
14,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.3,,68649.432368122,,13.0000000000002
15,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.4,,68649.432368122,,14.0000000000002
16,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.5,,68649.432368122,,15.0000000000002
17,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.6,,68649.432368122,,16.0000000000002
18,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.7,,68649.432368122,,17.0000000000002
19,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.8,,68649.432368122,,18.0000000000002
20,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,63.9,,68649.432368122,,19.0000000000002
21,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64,,68649.432368122,,20.0000000000002
22,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.1,,68649.432368122,,21.0000000000002
23,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.2,,68649.432368122,,22.0000000000002
24,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.3,,68649.432368122,,23.0000000000001
25,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.4,,68649.432368122,,24
26,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.5,,68649.432368122,,25
27,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.6,,68649.432368122,,26
28,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.7,,68649.432368122,,26.9999999999999
29,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.8,,68649.432368122,,27.9999999999998
30,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,64.9,,68649.432368122,,28.9999999999998
31,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,65,,68649.432368122,,29.9999999999998
32,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,65.1,,68649.432368122,,30.9999999999997
33,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,65.2,,68649.432368122,,31.9999999999995
34,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,65.3,,68649.432368122,,32.9999999999995
35,949.785499304284,80.4186681145768,19.9757396350881,829.994133928938,595.546137612308,105.895692518894,6617.53265266117,1326.54907322005,257.175099429645,1038.67423333885,241.815541156007,4025.0565033871,290.915747501909,3480.20875980769,12722.698369676,156.297646656548,4173.88442441405,501.013089106608,2546.6417519659,2700.16733323365,1095.10702676235,20663.83925988,713.24826216478,3437.63266873202,79.359053913564,65.4,,68649.432368122,,33.9999999999995
